p_storage1,p_storage2,p_storage3,p_storage4,p_storage5,p_storage6,p_storage7,p_storage8,p_storage9,p_storage10,p_storage11,p_storage12,p_storage13,p_storage14,p_storage15,p_storage16,p_storage17,p_storage18,p_storage19,p_storage20
.72563648,.30973253,.094533466,.021806732,.0033924766,.00028154274,.000049302438,0,0,0,0,0,0,0,0,0,0,0,0,0
.75172621,.48480621,.072575562,.0050693532,.00027164584,.000010615732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.63537341,.43517154,.2630088,.15081419,.075904489,.036205813,.013878388,.0065860609,.0022440823,.00064433913,.0001995396,.00005404542,.000015169742,0,0,0,0,0,0,0
.94732344,.30078217,.041431155,.0041587581,.00022592724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.63132709,.14377642,.015888467,.00089770113,.000054258682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.73161966,.21839674,.041539211,.0040911399,.00023753787,.00001703632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.14538006,.0087434528,.00019590251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.29594162,.013431552,.00022484902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.01489346,.27209947,.70656925,.039440941,.00056440657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.097849265,.0069656931,.00023765172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.40767294,.076555192,.00640572,.00043319174,.000015463222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.28469187,.040400684,.0034369843,.00017389837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.15169398,.22998008,.33715865,.47686625,.63648248,.85100555,.93916464,.71585834,.52446729,.35190487,.22315562,.12605676,.06699837,.036029521,.013801102,.0058654845,.0028496026,.0010052976,.0003413714,.00010708825
