se_storage1,se_storage2,se_storage3,se_storage4,se_storage5,se_storage6,se_storage7,se_storage8,se_storage9,se_storage10,se_storage11,se_storage12,se_storage13,se_storage14,se_storage15,se_storage16,se_storage17,se_storage18,se_storage19,se_storage20
2.181725,2.1840205,2.14696,2.1244166,2.1074843,2.0952528,2.0769963,1.9839762,2.0653872,2.0115604,1.9138776,1.9634806,1.847651,1.8850007,1.9747775,1.8847865,1.7904574,1.8613133,1.7320429,1.7861769
4.5022216,4.4184709,4.3960013,4.405015,4.3588099,4.3015285,4.1556315,4.273756,4.1168876,4.1914859,4.2050738,4.0499134,3.9169912,3.8048482,3.852313,3.8646481,3.8142295,3.7775278,3.8771472,3.9030945
3.2292027,3.2204113,3.1320605,3.0649433,3.1441886,3.1326647,3.00456,3.0411522,2.9366806,3.0203137,2.9263067,2.8639495,2.8581653,2.6894693,2.6923509,2.7672081,2.6806216,2.7671664,2.6380424,2.562007
3.0105345,2.9935927,2.9417541,2.9281044,2.9067361,2.881258,2.8157194,2.8419337,2.7695751,2.7529085,2.7595582,2.7082784,2.7134275,2.5953128,2.6274869,2.6040268,2.7131922,2.5442977,2.5390263,2.4286447
3.3487546,3.3242233,3.2827423,3.2407277,3.182039,3.1941607,3.14764,3.1284542,3.0439429,3.0753367,2.9978909,3.0011241,2.9792314,2.8835711,2.8610101,2.8775454,2.8997495,2.7759845,2.7434723,2.7152729
3.6823883,3.6477733,3.5888765,3.5826132,3.4904678,3.455493,3.4359467,3.4151452,3.4311829,3.417052,3.356189,3.2339437,3.2243638,3.2457833,3.1997063,3.0433202,3.163744,3.1185653,3.1004012,2.9192564
3.6077399,3.597012,3.5657721,3.5030966,3.461256,3.4704454,3.3958857,3.3492222,3.4320886,3.2879424,3.2529683,3.1858957,3.2370241,3.1103945,3.1377928,3.0586209,3.0307429,3.0573244,2.9185481,2.9403174
5.3237486,5.2555885,5.2700834,5.1630278,5.1272178,5.0210123,5.0043297,4.9045715,4.8597841,4.8884392,4.8448434,4.8028679,4.6746941,4.6532812,4.6342816,4.4784493,4.4848566,4.4152536,4.3990574,4.297823
3.2696512,3.227066,3.1660378,3.1768696,3.1611798,3.1100197,3.1411691,3.0557332,2.9121373,2.9916537,2.8686838,3.0414672,2.8285878,2.9769745,2.9567769,2.8069882,2.6900468,2.725425,2.5916166,2.5652089
2.7485263,2.7060549,2.6608357,2.7250493,2.6562271,2.6144085,2.5559738,2.5649109,2.4537637,2.5100808,2.5697861,2.4514232,2.5804617,2.5219889,2.3659742,2.4294381,2.2468395,2.2579,2.2575345,2.2070055
