p_storage1,p_storage2,p_storage3,p_storage4,p_storage5,p_storage6,p_storage7,p_storage8,p_storage9,p_storage10,p_storage11,p_storage12,p_storage13,p_storage14,p_storage15,p_storage16,p_storage17,p_storage18,p_storage19,p_storage20
.1624973,.71995866,.039437648,.00023953147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.53328836,.18776533,.0014543183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.081382297,.84786022,.1683704,.0031892853,.00002530102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.084774591,.451327,.73039508,.18459061,.021784961,.0011862417,.000039942079,0,0,0,0,0,0,0,0,0,0,0,0,0
.44919586,.79371524,.20682131,.02925591,.0010659124,.000047828024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.089090139,.90767211,.061219696,.00033376302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.10140376,.0097886929,.00057741033,.000018434981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.4746964,.0554443,.0018889715,.000026568239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.64076298,.34605056,.022338444,.00056792959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.02487197,.58274877,.23473494,.006749718,.000012554576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.20233943,.38328764,.0054838452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.97028625,.14698456,.0093003931,.00013702651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.71918273,.08182174,.002367744,.000030447965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.029061433,.32414076,.76438034,.099521905,.0039684162,.000063817257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.80664879,.30882412,.030530725,.00072076899,.000014139737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.88835299,.073073991,.0011273327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.37600619,.097254097,.0001309037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.70674735,.069481045,.0016993481,.000018183991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.27397701,.013726707,.00017727383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.27033415,.83539248,.45281118,.08456853,.010067091,.00051125616,.000033868811,0,0,0,0,0,0,0,0,0,0,0,0,0
.83558398,.026459791,.000051360545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.13744879,.71583718,.023140224,.00012928806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.2566525,.67146081,.056814488,.0010006183,.000011102829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.90917182,.018819991,.00003229806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.36390167,.77355558,.13176732,.0075801387,.00025950721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.09090887,.0020568124,.00001611569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.022606807,.49165902,.3001512,.0071579632,.000042699041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.28461203,.0046475879,.000014801749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.70774716,.0056087482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.85830247,.33073303,.028535226,.0011252239,.000011459216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.16059044,.0011305303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.61451733,.40718353,.02931151,.00070346799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.87053281,.23755985,.015948925,.00031788298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.55935568,.030799327,.00030783337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.026863318,.000077405486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.45580101,.05739224,.001890516,.000044383618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.76247036,.071108967,.0011933901,.000014287497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.80578047,.26409164,.049628552,.0072122682,.00046331939,.000026096874,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.0044440581,.15104304,.987441,.13181838,.0021026349,.000015846434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.16060327,.85098112,.055805147,.00090760057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.42706642,.38790324,.014950577,.00010841319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.65271294,.071422458,.0015724413,.000023701454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.15717873,.0088721989,.00026839034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.54559642,.42572579,.023608208,.00041751907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.6420247,.0022062801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.81490535,.046156567,.00029413149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.0051473216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.80379963,.33046699,.02796239,.0011691176,.000026268095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.35848808,.021053201,.00047617094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.99477345,.072200149,.00086349208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.89815038,.25523198,.019700276,.00040070579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.35681316,.9782486,.3931517,.078799315,.0084581254,.00079823664,.000023068776,0,0,0,0,0,0,0,0,0,0,0,0,0
.25027132,.0058503612,.000013281524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.87591714,.4409183,.075030833,.0089224419,.00053311203,.000030452056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
