b_storage1,b_storage2,b_storage3,b_storage4,b_storage5,b_storage6,b_storage7,b_storage8,b_storage9,b_storage10,b_storage11,b_storage12,b_storage13,b_storage14,b_storage15,b_storage16,b_storage17,b_storage18,b_storage19,b_storage20
-15.082171,-15.985379,-17.116735,-17.875429,-18.715628,-20.418034,-21.641451,-21.618429,-22.500086,-23.863688,-24.562263,-26.287987,-27.329386,-27.830168,-29.175797,-30.510031,-30.901388,-31.520502,-32.025547,-33.45866
.35600856,-.86636102,-1.9892945,-2.9253025,-4.106617,-5.682065,-6.4062948,-7.5143304,-9.1247482,-10.144119,-11.448666,-12.093658,-13.070793,-14.651608,-15.587304,-16.863739,-18.873545,-18.917477,-20.577034,-21.756605
-4.3621316,-5.5197859,-6.5968657,-7.5257578,-8.5360289,-10.070595,-10.367702,-11.945041,-13.155407,-13.641563,-14.987832,-16.078632,-17.252556,-17.892778,-19.510538,-19.789383,-22.052483,-22.298689,-23.284483,-23.824493
-3.0874243,-4.2414937,-5.3685703,-6.4087191,-7.6814327,-8.6304846,-9.4971914,-11.721637,-12.171825,-13.615992,-14.502476,-15.34007,-17.632195,-18.181004,-18.754593,-20.174524,-20.6915,-22.231585,-23.446941,-24.739817
-4.3380203,-5.52425,-6.6170254,-7.9131198,-9.2605476,-9.9916239,-11.125009,-12.663588,-14.051283,-14.535315,-15.972824,-16.529589,-17.363173,-18.112402,-19.783632,-21.864944,-22.701479,-23.214842,-24.631155,-25.582747
7.5977249,6.3914819,5.0669532,3.4786503,2.6901844,1.658368,.065710619,-1.5712262,-2.4427893,-4.0519896,-4.7530384,-6.3317947,-6.5897059,-8.1009569,-9.6180658,-12.231234,-12.513351,-13.223976,-14.238864,-15.487594
7.3162336,5.7961183,5.2036152,2.6830521,2.1979754,1.8257242,-1.4074998,-2.2733383,-3.086513,-4.2231493,-6.6714029,-8.2444429,-8.561945,-10.670503,-11.243832,-12.987065,-12.259559,-15.083821,-15.174798,-16.559301
7.10953,6.0059342,4.4698753,3.5849421,1.9515929,1.4568777,-.39252031,-1.4057783,-3.206831,-3.7817578,-5.079114,-6.2866721,-7.6665239,-7.9356389,-9.2404127,-11.388521,-12.998625,-13.06809,-15.363998,-16.640596
12.259247,10.747812,8.8895092,8.3395977,7.0872865,5.3528996,3.6124182,2.8158319,.73285538,.052114148,-1.6992596,-2.0139749,-1.9024694,-4.6993546,-7.2725472,-7.0580759,-9.8893023,-11.092736,-12.241542,-12.18455
-15.030796,-16.013142,-16.781837,-17.660633,-18.724857,-20.482891,-20.990889,-21.737568,-22.835712,-23.470839,-24.781223,-25.588854,-26.664902,-26.854023,-28.473871,-28.855408,-31.075642,-31.529451,-31.780743,-33.132618
-10.514035,-11.393938,-12.379295,-13.414823,-14.074898,-15.488233,-16.43409,-17.264936,-18.152798,-19.481499,-20.45978,-21.248245,-22.309904,-22.719278,-24.103563,-25.141029,-26.342966,-27.129591,-28.122894,-29.149675
-13.110324,-13.94661,-14.809112,-15.978951,-17.081001,-18.355719,-18.923401,-19.546591,-20.777637,-21.682693,-22.907721,-23.800642,-24.930626,-25.672438,-26.23407,-27.575745,-28.654556,-29.342466,-30.947824,-31.898094
-14.853683,-15.829807,-16.824387,-17.563311,-18.764896,-19.526424,-20.356783,-21.720661,-22.769819,-23.397268,-24.422146,-25.635284,-26.196543,-27.198811,-27.729456,-29.166147,-29.627424,-30.01335,-31.904305,-32.387215
7.8752751,6.6132617,5.4482918,3.8584645,3.2023547,1.4755956,.12594037,-1.956617,-2.9381917,-3.0166183,-5.392961,-6.4153304,-7.4737115,-8.5350752,-11.019963,-10.779138,-13.088509,-12.751026,-16.131939,-15.100429
-1.8378741,-2.9705493,-4.0476871,-5.3986468,-6.5444403,-7.298913,-8.5045404,-10.589943,-11.173229,-12.124503,-13.857731,-14.463719,-14.833196,-16.700352,-18.89813,-19.063992,-20.363081,-22.108517,-22.884396,-24.13275
.71047056,-.26620355,-1.7969499,-2.276777,-4.9539847,-5.5190024,-6.1645412,-7.658215,-8.6507444,-10.285497,-12.357693,-12.343701,-13.664609,-14.694458,-16.838764,-17.832331,-17.979452,-20.220861,-21.386299,-22.40243
2.4935167,1.5507966,-.054867301,-1.1782615,-2.5482807,-3.1491323,-4.7289972,-6.0305037,-6.4707026,-8.292326,-7.8842592,-10.336789,-11.286084,-12.688059,-14.368101,-14.872564,-16.546577,-17.634106,-18.90521,-19.046976
-18.732639,-19.465843,-20.550068,-21.114779,-22.47484,-23.23514,-23.858162,-25.105745,-26.10704,-26.627274,-27.609907,-28.395456,-29.368582,-30.904989,-31.034954,-32.114048,-33.265556,-33.511982,-34.781769,-35.448692
-6.7668748,-7.7732506,-8.8459921,-9.4492607,-10.703118,-11.721595,-12.695064,-14.362194,-14.8991,-16.189457,-17.599714,-18.204853,-19.306129,-20.782307,-20.573101,-23.080296,-23.329325,-24.742743,-26.17625,-26.425554
-21.747925,-22.62081,-23.416565,-24.343899,-25.733328,-27.984692,-26.752871,-29.351402,-28.469299,-30.826214,-30.708012,-32.492611,-32.908669,-33.049702,-34.324436,-36.678074,-35.732014,-38.803936,-40.001362,-40.340851
-8.3656082,-9.2988253,-10.357741,-11.914896,-12.958977,-13.942246,-15.285114,-15.579592,-17.06605,-18.967745,-19.409176,-19.752031,-20.719,-22.457193,-23.314085,-24.286968,-25.044226,-25.832445,-27.148106,-28.063856
