b_storage1,b_storage2,b_storage3,b_storage4,b_storage5,b_storage6,b_storage7,b_storage8,b_storage9,b_storage10,b_storage11,b_storage12,b_storage13,b_storage14,b_storage15,b_storage16,b_storage17,b_storage18,b_storage19,b_storage20
3.7953525,2.7359622,1.6801133,.67944682,-.33655751,-1.3075095,-2.4597068,-3.462656,-4.4301558,-5.5903325,-6.5551286,-7.6223969,-8.6055593,-9.7134218,-10.868084,-11.815403,-12.782866,-13.852633,-14.878452,-15.9097
10.724333,9.5930223,8.535264,7.4196639,6.3304472,5.1200767,3.9653225,2.9653196,1.830592,.61646825,-.25125271,-1.3956127,-2.6652374,-3.6120119,-4.8268304,-6.1242571,-7.2938161,-8.1946859,-9.3202991,-10.356847
-2.4944797,-3.4507303,-4.4695296,-5.4494977,-6.4665451,-7.3530431,-8.3219156,-9.3006268,-10.3358,-11.132631,-12.269011,-13.383206,-14.105186,-15.247959,-16.099745,-17.136095,-18.105127,-19.193195,-19.971821,-21.118858
-.85082555,-1.8906581,-2.851058,-3.8677251,-4.8130651,-5.7520366,-6.7524986,-7.7769403,-8.7831173,-9.7165442,-10.839086,-11.831915,-12.782296,-13.717818,-14.752903,-15.823196,-16.604277,-17.619707,-18.781607,-19.738194
.16109985,-.82765454,-1.8407195,-2.8381677,-3.9190485,-4.826632,-5.7194724,-6.7802277,-7.7852015,-8.9143085,-9.8479338,-10.866091,-11.92827,-12.876012,-13.79938,-14.702092,-15.765726,-16.921522,-17.987852,-18.657789
-.89930886,-1.8875667,-2.877804,-3.9045362,-4.8660202,-5.8307533,-6.9151664,-7.7181168,-8.8772249,-9.8512459,-10.863818,-11.903399,-12.766821,-13.698142,-14.902877,-15.737772,-16.529808,-17.893824,-18.781412,-19.663843
2.0574903,1.0620835,.013670924,-.99826658,-2.0513639,-2.9760108,-4.0487843,-5.0425439,-6.1295352,-7.1142015,-8.1491928,-9.1204081,-10.023285,-11.037497,-12.393067,-13.273439,-14.268888,-15.407887,-16.221167,-17.515841
57.097675,55.565063,53.958649,52.245888,50.885834,49.403381,47.752548,46.084675,44.45776,43.048046,41.278637,39.813374,38.351768,36.632271,35.419762,33.605293,32.055523,30.545012,29.042765,27.697296
-1.4467677,-2.4308817,-3.3918328,-4.4293194,-5.4765201,-6.3370605,-7.4382963,-8.4058599,-9.4075546,-10.409966,-11.403938,-12.415969,-13.369408,-14.325142,-15.482756,-16.43922,-17.474392,-18.164667,-19.315706,-20.265907
-1.3649492,-2.3442845,-3.3811901,-4.3763709,-5.2825394,-6.3411465,-7.2898312,-8.324276,-9.3386164,-10.239293,-11.364052,-12.271613,-13.383379,-14.31319,-15.240033,-16.153238,-17.195608,-18.29228,-19.135592,-20.239706
-5.6567178,-6.5937266,-7.48768,-8.3921013,-9.3660851,-10.279234,-11.253726,-12.149328,-13.093209,-14.077607,-14.93784,-15.90584,-16.787497,-17.801699,-18.766582,-19.624722,-20.525183,-21.387041,-22.357756,-23.418833
-.48507828,-1.4826434,-2.499227,-3.4137471,-4.3296199,-5.4201198,-6.4261279,-7.3882952,-8.4717703,-9.3818197,-10.313597,-11.356332,-12.188268,-13.387537,-14.305846,-15.324609,-16.381708,-17.210497,-18.187952,-19.259981
2.4807703,1.4150164,.37393653,-.58529299,-1.6817138,-2.6331043,-3.7248909,-4.7502861,-5.677392,-6.8213668,-7.8836989,-8.7901316,-9.8519497,-10.937752,-11.97047,-13.026165,-13.965364,-14.919871,-16.071798,-17.126278
-.29650959,-1.3051212,-2.2869263,-3.2311983,-4.3742342,-5.3447428,-6.3255644,-7.2875376,-8.2965536,-9.2568312,-10.205261,-11.294116,-12.231091,-13.154627,-14.274687,-15.366925,-16.301546,-17.1401,-18.173071,-19.338255
-1.2409382,-2.2099335,-3.2110455,-4.2217484,-5.1962819,-6.1156387,-7.1055884,-8.0842924,-9.0233459,-10.085589,-11.098652,-12.073335,-13.020049,-13.952315,-14.966191,-16.023518,-16.949886,-17.809166,-18.892967,-19.821407
3.5062444,2.489289,1.4055042,.36931649,-.62844831,-1.7132213,-2.7343409,-3.639344,-4.8246374,-5.8470469,-6.9255519,-7.8949971,-8.9576101,-10.037632,-11.214375,-11.883638,-13.184096,-14.12507,-15.238512,-16.164715
-.58908886,-1.594468,-2.5687585,-3.5117657,-4.5361013,-5.5003262,-6.5371199,-7.586278,-8.5152426,-9.5822039,-10.52594,-11.373611,-12.480338,-13.433828,-14.460056,-15.507421,-16.431494,-17.673719,-18.518879,-19.354185
-3.5344806,-4.4413686,-5.4105773,-6.2850118,-7.3076367,-8.20438,-9.1541271,-10.075431,-10.99689,-12.090066,-13.078014,-13.915962,-14.874176,-15.801162,-16.676029,-17.606009,-18.606239,-19.690655,-20.595011,-21.373566
-3.0732899,-4.0352812,-5.0544558,-5.9792466,-6.9409294,-7.8468313,-8.8534117,-9.7739801,-10.855474,-11.811637,-12.70246,-13.655234,-14.614018,-15.526799,-16.734791,-17.484091,-18.491104,-19.443459,-20.405647,-21.528427
3.4159276,2.4083667,1.2910292,.3502143,-.66489106,-1.5645442,-2.8063655,-3.6684506,-4.7127132,-5.8395982,-6.9002633,-8.0036049,-8.8320789,-9.7940912,-11.024214,-12.13314,-13.156372,-14.126332,-15.062472,-16.159792
-2.4963372,-3.5043983,-4.4082403,-5.4575958,-6.4620862,-7.3543038,-8.3821745,-9.3492193,-10.431305,-11.259061,-12.284918,-13.274762,-14.271264,-15.13168,-16.071053,-17.00169,-17.92625,-19.050327,-20.111172,-20.965036
.037237991,-.99838293,-1.9733614,-2.9569507,-4.0749459,-4.9524202,-6.0291724,-7.0286078,-7.9172983,-8.9937353,-10.01683,-11.049104,-11.95826,-13.243193,-14.031561,-15.055388,-16.031534,-16.943323,-18.010626,-18.985014
.22386947,-.74439007,-1.7820618,-2.7235804,-3.7252109,-4.7506652,-5.7482877,-6.677608,-7.6618671,-8.686738,-9.74436,-10.642352,-11.666782,-12.630706,-13.559787,-14.614842,-15.704533,-16.604902,-17.444271,-18.742691
